id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
97981,Female,18,Chennai,Student,4,0,7,3,0
134707,Female,28,Agra,Student,4,0,6,4,0
18925,Male,27,,Student,4,0,6,4,0
107705,Male,29,Jaipur,Student,2,0,8,4,0
139671,Female,24,Bhopal,Student,4,0,6,5,0
117783,Female,25,Varanasi,Student,3,0,9,5,0
27183,Male,23,Agra,Student,5,0,6,3,0
27852,Male,22,Nagpur,Student,1,0,7,1,0
133030,Male,75,Jaipur,Student,1,0,10,5,0
51338,Male,23,Kalyan,Student,3,0,6,,0
131979,Male,24,Bangalore,Student,4,0,8,2,0
34595,Male,19,Varanasi,Student,3,0,6,1,0
114169,Male,23,Lucknow,Student,4,0,5,4,0
53203,Female,20,Pune,Student,4,0,6,3,0
22805,Male,24,Kolkata,Student,4,0,9,3,0
139838,Male,31,Bhopal,Student,1,0,10,1,0
87947,Female,28,Varanasi,Student,5,0,7,2,0
68375,Female,28,Chennai,Student,5,0,6,3,0
8117,Female,20,Delhi,Student,4,0,8,4,0
117987,Female,34,Bangalore,Student,4,0,9,1,0
89818,Male,29,Pune,Student,3,0,6,2,0
17193,Female,26,Patna,Student,4,0,9,4,0
57322,Male,20,,Student,2,0,7,5,0
44731,Female,29,Surat,Student,2,0,8,,0
137692,Female,33,Kolkata,Student,2,0,9,4,0
25937,Male,28,Meerut,Student,3,0,7,1,0
94997,Male,34,Visakhapatnam,Student,1,0,7,5,0
6541,Male,32,Agra,Student,1,0,9,3,0
71843,Female,23,Chennai,Student,3,0,6,3,0
33089,Female,32,Bhopal,Student,3,0,9,5,0
83674,Male,24,Nagpur,Student,4,0,6,3,0
136756,Female,19,Varanasi,Student,4,0,7,5,0
55179,Female,21,Kalyan,Student,1,0,5,2,0
74177,Female,26,Kalyan,Student,5,0,6,2,0
62107,Female,24,Indore,Student,5,0,9,4,0
68142,Male,24,Surat,Student,1,0,9,5,0
83425,Male,30,,Student,5,0,10,,0
18491,Female,24,Visakhapatnam,Student,2,0,9,5,0
43862,Female,23,Pune,Student,2,0,6,4,0
117670,Male,21,Ahmedabad,Student,2,0,10,4,0
40966,Male,32,Visakhapatnam,Student,5,0,9,3,0
109031,Male,24,Rajkot,Student,1,0,8,4,0
63418,Male,32,Visakhapatnam,Student,5,0,7,1,0
110812,Male,19,,Student,3,0,8,4,0
118712,Male,19,Faridabad,Student,5,0,6,3,0
131384,Male,30,Ghaziabad,Student,5,0,8,3,0
11785,Male,21,,Student,5,0,6,3,0
27617,Male,34,,Student,3,0,6,4,0
34889,Male,22,Jaipur,Student,4,0,9,1,0
106581,Female,26,Visakhapatnam,Student,4,0,8,4,0
99127,Female,33,Agra,Student,5,0,8,5,0
66902,Male,33,Kolkata,Student,5,0,8,,0
111244,Male,31,Hyderabad,Student,1,0,8,1,0
105413,Female,19,Ahmedabad,Student,2,0,8,4,0
100703,Male,33,Kolkata,Student,4,0,5,4,0
61385,Female,31,Srinagar,Student,2,0,6,1,0
100786,Female,28,Vadodara,Student,5,0,10,,0
63905,Male,19,Ludhiana,Student,5,0,8,4,0
27206,Male,23,,Student,5,0,5,1,0
30958,Male,32,Bangalore,Student,5,0,6,,0
67069,Female,30,Ghaziabad,Student,5,0,8,2,0
36355,Female,22,Pune,Student,1,0,8,1,0
74717,Male,33,Nagpur,Student,3,0,8,,0
73074,Female,21,Kalyan,Student,5,0,8,1,0
120074,Female,20,Kalyan,Student,4,0,9,4,0
50206,Female,20,Ludhiana,Student,2,0,6,1,0
131350,Male,18,Ahmedabad,Student,2,0,6,4,0
27000,Male,28,Nashik,Student,3,0,9,3,0
79357,Female,19,Nashik,Student,3,0,7,5,0
71734,Male,27,,Student,1,0,6,2,0
117690,Male,31,Ghaziabad,Student,1,,8,1,0
79938,Male,29,Visakhapatnam,Student,1,0,10,5,0
104502,Female,20,Patna,Student,2,0,6,2,0
106693,Male,24,Hyderabad,Student,3,0,7,4,0
40507,Female,30,Chennai,Student,5,0,9,1,0
71177,Female,25,Nagpur,Student,1,0,8,3,0
15542,Male,21,Vasai-Virar,Student,3,0,7,3,0
105759,Male,33,Ahmedabad,Student,4,,6,2,0
56154,Female,25,Kalyan,Student,5,0,8,4,0
39646,Male,27,Hyderabad,Student,5,0,8,1,0
79590,Male,18,,Student,2,,9,3,0
63945,Female,30,Bangalore,Student,3,0,7,4,0
23733,Male,19,Bhopal,Student,3,0,9,3,0
118073,Female,34,Thane,Student,2,0,8,5,0
40337,Male,31,,Student,2,0,6,3,0
136711,Male,20,Bangalore,Student,5,,10,1,0
7138,Female,20,Visakhapatnam,Student,3,0,5,2,0
81417,Male,27,Jaipur,Student,3,,9,4,0
23996,Female,20,,Student,3,0,6,1,0
70612,Male,22,Meerut,Student,3,0,8,2,0
94174,Male,18,Ahmedabad,Student,3,0,9,,0
136696,Male,34,Surat,Student,1,0,8,2,0
15769,Male,18,,Student,4,0,9,1,0
104303,Male,27,Varanasi,Student,5,0,10,2,0
17483,Female,20,,Student,4,0,10,3,0
17890,Male,26,Visakhapatnam,Student,5,0,9,1,0
16460,Male,23,Thane,Student,1,0,9,4,0
8808,Female,33,Varanasi,Student,3,0,10,3,0
14281,Female,30,Jaipur,Student,5,0,8,1,0
71017,Female,29,Rajkot,Student,2,0,9,3,0
61659,Male,29,,Student,3,0,9,,0
47595,Male,25,Lucknow,Student,1,0,9,2,0
28141,Male,26,Pune,Student,2,0,10,3,0
135059,Male,34,Hyderabad,Student,1,0,10,4,0
131946,Male,19,,Student,3,0,8,5,0
64674,Male,26,Rajkot,Student,5,0,8,3,0
2330,Female,25,Ghaziabad,Student,5,0,9,2,0
85270,Female,20,Srinagar,Student,3,0,7,1,0
119285,Male,34,Ahmedabad,Student,4,0,6,1,0
99297,Male,26,,Student,4,0,6,,0
107691,Female,34,Agra,Student,4,0,8,,0
92285,Female,24,Pune,Student,4,0,6,4,0
82396,Male,29,Hyderabad,Student,4,0,10,2,0
135860,Female,24,Jaipur,Student,3,0,10,1,0
2270,Male,29,Visakhapatnam,Student,3,0,9,3,0
117386,Male,27,Hyderabad,Student,5,,5,2,0
128646,Female,23,Vasai-Virar,Student,3,0,9,4,0
67760,Female,28,Delhi,Student,5,0,8,1,0
89189,Male,28,Varanasi,Student,4,0,8,,0
9747,Male,23,,Student,2,0,10,1,0
126820,Male,30,Delhi,Student,5,0,7,3,0
4304,Female,22,Jaipur,Student,4,0,7,4,0
23551,Female,20,,Student,4,0,7,4,0
82598,Male,23,Bhopal,Student,3,0,8,1,0
130838,Male,22,Agra,Student,4,0,6,4,0
124631,Male,26,Pune,Student,3,0,6,2,0
80323,Male,19,Varanasi,Student,4,0,8,,0
78770,Female,33,Ghaziabad,Student,4,0,5,1,0
115165,Male,19,Bangalore,Student,5,0,7,1,0
7996,Female,25,Bangalore,Student,5,0,10,2,0
108494,Male,27,Bangalore,Student,3,0,7,1,0
57702,Female,29,Chennai,Student,3,,7,,0
111614,Male,22,Bhopal,Student,3,0,7,2,0
130393,Male,20,Kolkata,Student,5,,10,2,0
25855,Male,30,Surat,Student,2,0,10,4,0
133268,Female,33,Bangalore,Student,5,0,6,4,0
44282,Male,19,Delhi,Student,5,0,9,4,0
69589,Male,75,Meerut,Student,2,0,6,1,0
101876,Female,28,Bhopal,Student,2,0,5,5,0
107336,Male,28,Ahmedabad,Student,3,0,9,3,0
118491,Male,34,Kolkata,Student,4,0,8,5,0
86443,Male,29,Jaipur,Student,3,0,10,4,0
84260,Female,26,Pune,Student,4,0,8,5,0
13263,Male,25,,Student,1,,6,3,0
100849,Male,25,Kanpur,Student,4,0,7,1,0
30298,Male,27,Srinagar,Student,3,0,6,1,0
19652,Female,24,Hyderabad,Student,4,0,9,2,0
23822,Male,33,Nagpur,Student,4,0,7,,0
102270,Female,24,Ghaziabad,Student,1,0,6,5,0
87848,Male,33,Kanpur,Student,3,0,6,3,0
25064,Female,23,Agra,Student,1,0,7,1,0
35371,Male,21,Pune,Student,5,0,6,1,0
106046,Male,24,Jaipur,Student,3,0,9,3,0
43953,Female,19,Hyderabad,Student,5,0,6,3,0
75043,Female,22,Vasai-Virar,Student,1,0,10,1,0
91413,Male,21,,Student,4,0,6,5,0
63777,Male,32,Pune,Student,3,0,6,4,0
74871,Female,34,Bangalore,Student,3,0,6,4,0
85145,Male,20,Surat,Student,2,0,8,4,0
85583,Female,19,Delhi,Student,5,0,6,4,0
14767,Female,21,Vasai-Virar,Student,3,0,9,2,0
123112,Male,28,Mumbai,Student,3,0,10,3,0
94955,Female,29,Surat,Student,5,0,10,,0
127658,Female,31,Hyderabad,Student,3,0,6,4,0
120298,Male,18,Meerut,Student,5,0,8,1,0
42151,Female,28,Visakhapatnam,Student,5,0,10,4,0
23539,Female,27,Jaipur,Student,5,0,6,4,0
130164,Female,33,Jaipur,Student,3,0,9,4,0
56069,Male,20,Pune,Student,3,0,9,4,0
24156,Female,30,Agra,Student,5,0,8,,0
73718,Male,19,Ludhiana,Student,3,0,9,2,0
90853,Female,20,Srinagar,Student,3,0,8,3,0
117487,Female,34,Agra,Student,3,0,5,3,0
15735,Male,22,Kalyan,Student,5,0,7,3,0
744,Male,30,Ludhiana,Student,5,0,6,,0
83223,Male,31,Hyderabad,Student,1,0,9,1,0
51620,Male,32,Srinagar,Student,3,0,10,2,0
86380,Female,30,Jaipur,Student,3,0,8,3,0
71803,Male,21,,Student,2,0,6,5,0
16148,Male,28,Meerut,Student,1,0,10,3,0
67334,Male,32,Hyderabad,Student,3,0,9,2,0
55354,Female,18,Kolkata,Student,2,0,8,4,0
44364,Male,30,Jaipur,Student,5,0,7,2,0
83013,Female,21,Kanpur,Student,1,0,7,3,0
126436,Male,25,Delhi,Student,2,0,9,3,0
109690,Female,-15,Lucknow,Student,1,0,6,,0
71431,Male,33,,Student,4,0,6,1,0
39509,Male,31,Patna,Student,5,0,9,5,0
139500,Male,20,Pune,Student,3,0,9,1,0
32931,Female,28,Lucknow,Student,5,0,8,2,0
132958,Male,18,Patna,Student,3,0,9,2,0
74624,Male,18,Varanasi,Student,4,,9,5,0
56847,Male,28,Pune,Student,3,0,8,1,0
136629,Female,26,Kolkata,Student,4,0,5,4,0
78534,Male,23,Chennai,Student,5,0,9,4,0
113494,Female,33,Thane,Student,2,0,10,3,0
41149,Female,22,Thane,Student,1,0,6,3,0
15789,Male,23,Rajkot,Student,3,0,8,1,0
117280,Female,75,Rajkot,Student,3,0,9,3,0
64343,Female,34,Faridabad,Student,3,0,9,4,0
125755,Male,33,Ludhiana,Student,1,0,8,3,0
120826,Female,24,Pune,Student,4,0,7,2,0
68265,Male,23,Kalyan,Student,2,0,10,4,0
44571,Female,33,Chennai,Student,1,0,6,4,0
1582,Male,27,Lucknow,Student,1,0,7,4,0
21544,Female,75,Kalyan,Student,3,0,5,3,0
9027,Female,24,Rajkot,Student,3,0,10,2,0
75155,Female,20,Mumbai,Student,3,0,6,4,0
123854,Female,19,,Student,2,0,9,5,0
30981,Male,21,Varanasi,Student,1,0,7,1,0
67574,Female,18,Nagpur,Student,3,0,6,,0
52340,Female,20,Ahmedabad,Student,3,0,10,3,0
101323,Male,28,Varanasi,Student,4,,9,2,0
58327,Male,34,Vasai-Virar,Student,2,0,7,1,0
97756,Male,34,Kolkata,Student,3,,8,4,0
26404,Male,31,Jaipur,Student,1,,10,4,0
15534,Male,27,Kalyan,Student,5,0,8,,0
114609,Male,31,Mumbai,Student,1,0,7,2,0
85262,Male,34,,Student,3,0,7,3,0
43885,Male,23,Ghaziabad,Student,5,0,9,1,0
6670,Male,22,Srinagar,Student,2,0,9,,0
91040,Male,24,Vasai-Virar,Student,3,0,7,4,0
132191,Female,33,Ludhiana,Student,4,0,7,3,0
89499,Male,29,Kolkata,Student,2,0,6,,0
110706,Male,30,Thane,Student,3,0,8,4,0
115014,Male,20,Hyderabad,Student,3,0,8,4,0
137274,Female,20,Chennai,Student,4,0,7,3,0
85567,Male,19,Ahmedabad,Student,5,0,9,2,0
101228,Male,34,,Student,3,0,5,4,0
12170,Male,33,Srinagar,Student,3,0,6,5,0
108892,Female,27,,Student,1,0,6,4,0
82357,Female,27,Visakhapatnam,Student,1,0,7,3,0
136544,Male,19,Ahmedabad,Student,4,0,8,4,0
139572,Female,18,Ludhiana,Student,4,0,9,4,0
137486,Female,24,Srinagar,Student,5,0,10,3,0
34862,Female,25,Ahmedabad,Student,5,0,6,4,0
17958,Female,26,Jaipur,Student,2,0,10,4,0
122237,Male,32,Thane,Student,1,0,8,4,0
102534,Female,25,Ghaziabad,Student,5,0,10,2,0
9030,Female,27,Ahmedabad,Student,3,0,6,4,0
31210,Female,34,Faridabad,Student,3,0,10,2,0
111542,Male,28,Kalyan,Student,5,,8,2,0
69981,Female,27,Jaipur,Student,3,,10,1,0
134831,Female,27,Rajkot,Student,3,0,8,4,0
72729,Female,22,Ahmedabad,Student,1,,6,1,0
84678,Male,20,Agra,Student,3,0,9,1,0
75694,Male,33,Mumbai,Student,2,0,9,5,0
68603,Male,21,Rajkot,Student,4,0,9,3,0
134726,Male,18,Jaipur,Student,1,,6,2,0
103138,Female,24,Varanasi,Student,1,0,9,1,0
96658,Female,28,Vasai-Virar,Student,1,0,7,3,0
66596,Female,18,Ludhiana,Student,2,0,6,5,0
86321,Male,20,Srinagar,Student,3,0,9,1,0
134740,Male,32,Kalyan,Student,4,0,8,1,0
112135,Male,29,Kalyan,Student,5,0,7,3,0
59252,Female,20,Bangalore,Student,3,0,8,3,0
122448,Male,29,Varanasi,Student,5,0,9,3,0
131756,Female,32,Bhopal,Student,1,0,8,5,0
81140,Male,25,Hyderabad,Student,3,0,6,2,0
129847,Female,18,Indore,Student,4,0,9,,0
83425,Male,75,,Student,5,0,10,,0
11004,Male,25,Pune,Student,1,0,5,4,0
98747,Female,18,Patna,Student,1,0,8,2,0
75232,Male,29,Vasai-Virar,Student,1,0,6,2,0
52556,Female,26,Jaipur,Student,5,0,7,3,0
89288,Male,25,Lucknow,Student,2,0,5,3,0
55365,Female,22,Nagpur,Student,2,0,9,3,0
31015,Male,27,Hyderabad,Student,4,0,6,,0
56655,Male,18,Jaipur,Student,5,0,10,2,0
71499,Male,27,Kolkata,Student,4,0,10,3,0
79217,Female,33,Rajkot,Student,5,,9,5,0
79486,Female,25,Thane,Student,5,0,8,3,0
116433,Male,21,,Student,1,0,9,2,0
26748,Male,20,,Student,4,0,10,4,0
18620,Female,19,Bhopal,Student,5,,5,1,0
98630,Female,25,Surat,Student,1,0,10,4,0
122168,Male,29,Kolkata,Student,2,0,8,3,0
70893,Male,33,Surat,Student,3,0,7,4,0
123533,Male,20,Hyderabad,Student,4,0,6,,0
37246,Female,33,Mumbai,Student,2,0,6,4,0
37528,Male,26,Hyderabad,Student,2,0,7,5,0
42222,Male,28,Varanasi,Student,5,0,10,2,0
74594,Female,33,Indore,Student,2,0,10,3,0
73487,Male,20,,Student,3,0,10,2,0
89484,Male,19,Kalyan,Student,4,0,6,4,0
37277,Female,22,Vasai-Virar,Student,1,0,8,4,0
133141,Female,32,Varanasi,Student,4,0,5,,0
33918,Female,25,Pune,Student,4,0,10,5,0
84297,Female,27,Ahmedabad,Student,3,0,9,3,0
107599,Male,24,Bhopal,Student,1,0,6,5,0
44722,Male,19,Bhopal,Student,3,0,9,2,0
72357,Female,27,Kalyan,Student,5,0,9,2,0
117547,Male,21,Thane,Student,5,0,8,4,0
62400,Male,28,Vasai-Virar,Student,3,0,6,4,0
119569,Male,29,,Student,1,0,10,,0
140082,Female,28,Thane,Student,3,0,6,5,0
101312,Female,34,Srinagar,Student,2,,9,1,0
8157,Female,25,Agra,Student,4,0,8,1,0
109931,Male,30,Mumbai,Student,1,0,8,,0
52886,Female,28,Kalyan,Student,5,0,5,3,0
93898,Male,19,Faridabad,Student,4,0,7,,0
48021,Female,31,Hyderabad,Student,5,0,6,1,0
83178,Male,27,Hyderabad,Student,4,0,8,2,0
122246,Female,24,Pune,Student,2,0,7,3,0
49318,Female,24,Kanpur,Student,1,0,9,5,0
18096,Male,23,,Student,2,0,8,2,0
122564,Male,24,,Student,3,0,8,,0
41782,Male,29,Agra,Student,3,0,6,1,0
75576,Female,23,Srinagar,Student,5,0,6,,0
54612,Male,24,Hyderabad,Student,2,0,6,5,0
123467,Female,32,Vadodara,Student,2,0,8,5,0
31626,Female,24,Nashik,Student,4,,8,2,0
116460,Male,21,Kalyan,Student,5,0,5,1,0
72912,Female,27,,Student,5,0,8,,0
42471,Male,25,Kanpur,Student,2,0,7,4,0
73586,Female,20,Agra,Student,3,,10,4,0
38278,Male,29,,Student,5,0,9,3,0
68126,Female,29,Rajkot,Student,4,0,10,,0
25183,Female,29,Bhopal,Student,4,0,9,2,0
41256,Female,27,Vasai-Virar,Student,4,0,5,4,0
37529,Female,27,Vadodara,Student,3,,10,2,0
2903,Male,27,Nashik,Student,4,0,10,5,0
78571,Male,24,,Student,2,0,9,3,0
135730,Female,24,Bangalore,Student,4,0,7,2,0
15856,Female,26,Agra,Student,4,0,6,2,0
779,Male,20,Bangalore,Student,5,0,10,1,0
18117,Female,21,Kalyan,Student,1,0,5,1,0
78650,Male,23,Mumbai,Student,1,0,6,,0
8116,Female,24,Kolkata,Student,2,0,7,5,0
111573,Male,22,Delhi,Student,5,0,9,5,0
139938,Male,26,Visakhapatnam,Student,3,0,7,4,0
80980,Female,33,Thane,Student,3,0,9,2,0
140122,Female,24,Pune,Student,3,0,6,5,0
14847,Male,29,,Student,3,0,9,4,0
66482,Male,27,Bhopal,Student,2,0,6,2,0
52212,Female,33,Kalyan,Student,5,0,6,1,0
112583,Male,34,Kolkata,Student,2,0,9,4,0
20999,Male,24,Srinagar,Student,2,0,6,,0
139643,Male,20,Meerut,Student,4,0,7,3,0
127265,Male,22,Ghaziabad,Student,3,0,9,4,0
53408,Female,33,Kanpur,Student,3,0,5,4,0
125105,Male,31,Pune,Student,3,0,8,5,0
55819,Male,21,Indore,Student,3,0,8,4,0
95687,Male,23,Thane,Student,5,0,7,2,0
122263,Female,25,Kanpur,Student,4,0,7,3,0
8650,Female,26,Ludhiana,Student,3,0,5,2,0
83028,Male,19,Surat,Student,2,0,7,2,0
90008,Male,33,Hyderabad,Student,1,0,9,4,0
98031,Female,20,Vasai-Virar,Student,2,0,7,,0
15184,Male,33,Kolkata,Student,3,0,6,3,0
103450,Female,33,Ahmedabad,Student,5,,6,2,0
26900,Male,21,Indore,Student,3,0,7,2,0
45419,Female,29,Surat,Student,3,0,6,5,0
18581,Female,33,Kanpur,Student,5,0,10,2,0
129040,Male,31,Patna,Student,5,0,9,,0
6425,Male,21,Bhopal,Student,4,0,9,4,0
80098,Male,33,Kolkata,Student,3,0,7,5,0
16763,Female,22,Thane,Student,5,0,7,,0
36740,Male,32,Meerut,Student,4,0,6,5,0
28721,Female,29,Visakhapatnam,Student,2,0,7,3,0
94354,Male,26,Rajkot,Student,1,0,5,4,0
98908,Male,19,Vasai-Virar,Student,5,,9,4,0
52226,Female,35,Ghaziabad,Student,5,0,6,5,0
28788,Male,26,Ludhiana,Student,3,0,6,4,0
48648,Male,24,Lucknow,Student,1,0,10,1,0
63008,Male,31,Hyderabad,Student,1,0,9,4,0
31645,Male,25,Agra,Student,5,0,6,3,0
71297,Male,18,,Student,3,0,8,4,0
111534,Male,26,Rajkot,Student,3,0,9,4,0
24914,Female,28,Vadodara,Student,1,0,9,5,0
72884,Male,28,Nagpur,Student,5,0,5,2,0
32496,Male,23,Srinagar,Student,3,0,10,1,0
44560,Male,24,Indore,Student,3,0,9,,0
47142,Female,29,Vadodara,Student,5,,9,,0
127661,Male,23,,Student,5,0,8,4,0
126546,Male,27,Nashik,Student,5,0,8,2,0
4126,Male,20,Hyderabad,Student,5,0,8,4,0
33243,Male,28,Varanasi,Student,1,0,6,5,0
11048,Male,33,Kalyan,Student,5,0,6,1,0
62677,Male,28,Bhopal,Student,5,0,8,2,0
16528,Female,29,Ahmedabad,Student,3,0,6,4,0
110747,Male,20,Varanasi,Student,2,0,10,5,0
41383,Male,28,Hyderabad,Student,5,0,10,1,0
140151,Female,20,Srinagar,Student,4,0,7,1,0
56671,Male,25,Ludhiana,Student,3,0,8,1,0
7752,Female,33,Surat,Student,4,0,7,2,0
73472,Male,33,Rajkot,Student,3,0,7,1,0
15482,Male,18,Hyderabad,Student,5,0,8,3,0
4937,Female,23,Pune,Student,1,,6,5,0
73600,Male,23,Bhopal,Student,1,,10,5,0
61903,Female,19,,Student,2,0,6,5,0
29408,Female,25,Vasai-Virar,Student,5,0,6,5,0
12903,Male,31,Varanasi,Student,3,,7,,0
88219,Female,18,Bhopal,Student,3,0,6,4,0
41080,Male,30,Ahmedabad,Student,4,0,7,4,0
101747,Female,26,Jaipur,Student,1,0,9,3,0
132706,Male,23,Agra,Student,3,0,9,2,0
14484,Male,33,Jaipur,Student,5,0,7,2,0
127282,Male,32,Pune,Student,3,0,8,4,0
24691,Male,24,Agra,Student,1,0,8,3,0
19537,Female,22,Surat,Student,1,0,8,4,0
133698,Female,21,Vadodara,Student,5,0,8,,0
114266,Male,33,Jaipur,Student,1,0,7,2,0
81268,Male,18,Lucknow,Student,5,,9,3,0
2226,Female,24,,Student,2,0,5,1,0
69660,Male,31,Pune,Student,4,0,10,4,0
125937,Male,21,Ludhiana,Student,5,0,5,5,0
74309,Female,27,Visakhapatnam,Student,1,0,7,2,0
124596,Male,26,Indore,Student,3,,7,3,0
62685,Female,26,,Student,2,0,8,3,0
101473,Male,20,Vadodara,Student,4,0,6,4,0
6456,Female,19,Delhi,Student,4,0,6,4,0
33495,Female,20,Thane,Student,4,0,7,2,0
23822,Male,33,Nagpur,Student,4,0,7,,0
82241,Male,20,Jaipur,Student,4,0,6,2,0
28874,Female,29,Pune,Student,3,0,7,4,0
104048,Male,19,Ghaziabad,Student,1,0,7,4,0
8044,Male,31,Srinagar,Student,5,0,8,5,0
18727,Female,24,Faridabad,Student,4,,10,2,0
78314,Male,18,Indore,Student,1,0,7,4,0
136282,Male,19,Rajkot,Student,1,0,10,4,0
24145,Female,18,,Student,5,0,8,2,0
40203,Female,31,Hyderabad,Student,3,0,10,4,0
31505,Female,28,Meerut,Student,2,0,6,3,0
27348,Male,22,Visakhapatnam,Student,3,0,6,2,0
107909,Male,26,Ghaziabad,Student,3,,7,4,0
64213,Male,30,Vasai-Virar,Student,5,0,7,4,0
8587,Male,22,Jaipur,Student,4,0,6,4,0
114585,Male,30,,Student,3,0,7,2,0
117820,Female,18,,Student,3,0,6,2,0
85511,Female,24,Pune,Student,1,0,9,1,0
70684,Male,29,Vasai-Virar,Student,1,0,8,1,0
55512,Male,32,Kanpur,Student,1,0,7,1,0
77310,Male,30,,Student,5,0,10,2,0
43883,Male,23,Rajkot,Student,3,,6,5,0
62046,Female,23,Patna,Student,2,0,6,5,0
87844,Male,22,Indore,Student,3,0,10,3,0
52072,Female,31,Patna,Student,3,0,8,4,0
56620,Female,30,Bhopal,Student,1,0,8,2,0
78369,Male,27,Hyderabad,Student,5,0,9,4,0
68918,Male,20,Delhi,Student,3,0,6,2,0
17009,Male,23,,Student,5,,7,5,0
119457,Female,18,Varanasi,Student,4,0,10,1,0
29638,Female,34,,Student,4,0,10,1,0
42422,Female,22,Thane,Student,4,0,6,4,0
122289,Female,19,Lucknow,Student,4,0,7,2,0
6637,Female,28,Srinagar,Student,5,0,7,1,0
27272,Female,25,Thane,Student,4,0,10,2,0
116323,Male,26,Bhopal,Student,5,0,9,5,0
7838,Female,18,Mumbai,Student,1,0,7,4,0
98111,Female,33,Srinagar,Student,4,0,9,5,0
129175,Male,27,Srinagar,Student,5,0,9,1,0
33194,Male,28,Delhi,Student,3,0,7,1,0
125859,Male,21,Bhopal,Student,1,0,9,2,0
3429,Female,25,Kolkata,Student,5,0,6,5,0
75548,Female,26,Agra,Student,2,0,8,2,0
51523,Male,33,Ludhiana,Student,4,,9,2,0
100956,Female,33,Delhi,Student,5,0,7,1,0
30218,Male,18,Visakhapatnam,Student,3,0,9,4,0
76037,Male,24,Lucknow,Student,5,0,9,5,0
58798,Female,20,Ahmedabad,Student,2,0,6,4,0
128581,Female,26,Vasai-Virar,Student,3,0,6,4,0
98720,Female,20,Thane,Student,3,,8,4,0
93421,Female,20,Ludhiana,Student,2,0,5,5,0
23703,Male,28,Vadodara,Student,2,0,5,3,0
116427,Female,33,Mumbai,Student,4,0,7,5,0
130980,Female,34,Bhopal,Student,2,0,8,4,0
139323,Female,34,Indore,Student,1,0,9,3,0
52630,Male,31,Visakhapatnam,Student,2,0,6,4,0
15708,Male,20,Mumbai,Student,5,0,9,1,0
90255,Male,23,Vadodara,Student,1,0,10,5,0
99552,Male,33,Hyderabad,Student,4,0,8,2,0
12810,Female,29,Mumbai,Student,4,0,10,5,0
3466,Female,32,Ghaziabad,Student,4,0,9,2,0
114971,Female,25,Lucknow,Student,2,,10,3,0
88083,Female,33,Kolkata,Student,3,0,5,5,0
132095,Male,21,Delhi,Student,3,0,7,,0
106488,Male,21,Nagpur,Student,3,0,9,5,0
36342,Female,24,Kalyan,Student,2,0,9,3,0
106781,Female,23,Nashik,Student,2,,8,1,0
10901,Male,21,Pune,Student,1,0,9,4,0
58019,Male,29,Vadodara,Student,3,,6,5,0
109985,Male,18,Srinagar,Student,4,0,6,1,0
121819,Female,22,Bhopal,Student,3,0,10,1,0
112707,Female,33,,Student,3,0,7,2,0
104510,Female,23,Pune,Student,5,0,6,4,0
138099,Female,20,Mumbai,Student,5,0,6,,0
8223,Male,23,Bhopal,Student,3,,5,,0
8234,Female,19,Indore,Student,3,0,10,1,0
28438,Female,32,Patna,Student,3,0,6,2,0
64156,Female,24,Bangalore,Student,1,0,8,3,0
82663,Male,18,Delhi,Student,4,0,8,4,0
106062,Male,20,Ludhiana,Student,5,,10,4,0
123874,Male,28,Hyderabad,Student,2,0,10,2,0
68151,Male,31,Kanpur,Student,2,0,9,1,0
91348,Male,22,Meerut,Student,1,0,8,2,0
127932,Female,25,Lucknow,Student,3,0,10,2,0
25316,Male,32,Kolkata,Student,1,0,7,2,0
135924,Female,32,,Student,5,,6,2,0
17956,Male,29,Lucknow,Student,2,0,7,,0
27752,Female,19,Ahmedabad,Student,3,0,9,3,0
25445,Male,25,Nagpur,Student,2,,7,4,0
93996,Female,27,Ludhiana,Student,1,0,8,4,0
93558,Female,27,Agra,Student,3,0,7,2,0
69032,Female,48,Ghaziabad,Student,3,0,7,5,0
79535,Female,26,Hyderabad,Student,4,0,9,2,0
59729,Female,30,Faridabad,Student,3,0,8,1,0
53374,Female,75,Ludhiana,Student,5,0,9,4,0
29625,Male,21,Delhi,Student,1,0,10,2,0
126972,Female,30,Delhi,Student,4,0,10,1,0
1643,Female,33,Kalyan,Student,4,0,6,1,0
20776,Female,24,,Student,5,0,9,2,0
697,Male,32,Thane,Student,2,0,9,3,0
115115,Female,27,Jaipur,Student,1,0,7,2,0
100857,Female,25,Surat,Student,2,0,9,1,0
88870,Male,20,,Student,5,,8,,0
91790,Male,18,Delhi,Student,5,0,9,2,0
26653,Female,20,,Student,1,0,6,5,0
126411,Male,22,Nagpur,Student,2,0,7,4,0
82656,Female,31,Jaipur,Student,4,0,8,1,0
134394,Male,23,Surat,Student,3,0,7,4,0
95878,Female,20,Bangalore,Student,4,0,9,4,0
12222,Female,26,Delhi,Student,3,0,6,5,0
122494,Female,24,,Student,1,0,5,1,0
53231,Female,21,Lucknow,Student,3,0,9,5,0
113131,Male,24,,Student,2,0,9,5,0
68004,Male,27,Mumbai,Student,5,0,7,5,0
124248,Male,31,Ghaziabad,Student,2,,9,2,0
18972,Male,29,Bhopal,Student,3,0,7,4,0
56514,Female,-15,Thane,Student,1,0,6,4,0
